people_ID,Infect_Prob
6916,44.640938
6993,48.300232
20096,39.663357
7158,64.63081
6760,42.582348
7076,64.1721
19820,53.40062
18926,49.447628
20049,44.537586
19902,53.60771
6708,61.888042
6639,65.11709
19361,43.530746
7210,40.979206
7085,40.131695
7050,57.36941
7355,43.16995
6803,47.269886
7440,45.1031
7060,55.324245
19782,38.247646
19069,58.922005
19074,44.506844
19344,35.843746
19606,39.38312
7317,41.318424
20146,45.289326
19427,40.09129
19372,48.140667
7397,45.55373
19709,48.11407
19729,42.857082
20121,44.540276
19942,47.393536
19839,46.311817
18977,42.219124
19469,45.022053
19814,41.742428
19993,46.96491
7103,41.11404
19090,40.763355
19802,42.884945
19924,43.622658
18965,52.995174
18980,55.6058
7442,47.072834
19049,54.67761
6463,49.749477
7236,55.93578
7308,58.21346
7209,41.259205
20060,44.631824
6695,49.31464
20088,42.644554
6595,42.236923
6985,39.28317
19769,49.679714
19120,41.550083
19952,41.292053
7025,42.356506
19197,43.698524
7186,46.106735
19629,46.135895
19923,42.61526
6667,46.21256
7307,62.36204
19807,51.938393
6905,59.344044
19021,40.679516
6789,40.833412
20090,53.032017
7136,45.03741
19505,42.608067
6564,52.650234
19903,36.002266
6679,43.15877
19452,55.668476
7438,60.08267
6699,50.65006
7173,51.057472
6806,45.46034
19152,41.740467
7342,39.972965
19491,44.65967
19417,49.772343
6669,48.07252
19150,51.8643
19635,42.92451
19081,48.602375
18970,51.668987
19957,40.23776
6405,54.27884
7378,44.58858
6712,48.770294
6963,41.902184
19104,42.641724
19591,47.195553
7388,42.290768
7220,48.445778
19390,35.232597
20062,41.999104
7527,51.416206
19672,51.737267
7201,52.348064
7083,47.15855
7117,41.345993
6506,40.05143
7454,44.652527
19320,41.618813
19493,41.59731
7134,42.004753
19860,39.31551
19043,54.44851
19187,50.0431
7418,45.203693
19297,35.40089
19749,40.385906
6578,47.728924
19463,42.580738
6731,42.784515
20022,49.147697
6361,45.28008
19365,44.815342
19590,39.67523
6535,40.7065
7351,51.41534
7323,43.39964
19878,44.366943
7258,39.691227
19241,47.286373
19268,57.918045
19873,41.387238
6540,47.88121
6528,59.90642
19531,42.75469
19845,49.394382
6339,56.66086
19075,45.04527
7299,45.512486
19632,49.15095
6384,50.52756
6379,61.712013
6841,50.41371
6792,57.237915
7361,44.480183
19580,43.82916
19322,43.207424
6347,41.569263
6879,41.120495
19367,40.647625
19862,38.7449
7305,48.803276
7216,47.796513
6369,43.879093
7196,46.13963
20063,52.601536
19938,42.658672
7318,45.823063
20019,56.879433
19001,40.751354
19960,49.721123
6434,50.66904
19940,46.18729
20091,44.786594
6791,46.818726
19355,39.89285
20074,37.193302
19050,42.760986
6801,44.466618
7261,41.75174
19730,51.728687
19671,49.979675
7335,40.531574
19573,38.759464
6430,45.627995
6830,46.99105
6726,41.844055
6723,50.203
6397,63.33532
20055,44.083378
6935,44.591934
6529,58.620678
7046,39.937244
19151,43.249233
18956,43.203342
19829,40.114304
19506,41.33172
6810,56.766994
19843,37.820374
7121,44.158016
19305,45.674297
19971,43.018623
19439,42.24117
18979,36.770588
19548,51.88422
19196,36.158184
19929,53.58971
6758,60.516598
19926,43.36826
19999,36.52173
19592,39.742317
6744,45.580463
19778,45.704464
6616,37.903114
7223,42.33703
19574,47.129192
19600,51.388817
20149,38.577564
19129,37.328106
19429,41.83076
20080,37.751743
6372,49.724922
7324,42.15839
6605,46.970585
19316,38.80212
19863,49.049503
19762,41.820675
7023,47.514793
6777,44.798748
7354,43.231266
19907,53.574993
7102,55.124706
20099,43.335667
6957,47.264965
7122,62.338047
19920,42.347557
19336,36.49161
19134,48.78496
7316,41.42318
18953,56.361946
6427,61.807472
7144,54.15662
19445,49.204838
19624,37.65829
7514,45.298313
6855,40.55724
6863,54.20689
6452,43.87395
19626,52.706703
19963,47.127384
19087,35.58495
19262,39.580265
6738,47.138817
7352,46.56235
19982,40.22655
7449,47.205482
19155,44.631573
7528,44.671246
7421,40.757267
19904,52.843704
19654,45.10101
20040,54.284626
18973,46.38607
6966,40.06561
19237,43.0642
7128,44.43231
7346,48.43855
19652,40.38501
6755,57.985218
6454,45.16067
7054,55.446243
7052,39.11114
19603,41.00018
19631,52.97179
20053,44.36109
6967,53.4072
19363,46.123077
19979,41.39768
7412,46.95544
6952,39.03288
7481,45.60341
6342,39.20743
19812,37.804623
7161,41.262516
18993,45.563553
19117,47.46064
6926,45.152607
19346,53.046474
19228,49.037373
19028,54.80173
6484,38.020626
19819,50.625378
19383,41.86887
19421,42.652893
19341,39.38699
20012,40.206665
19637,36.6467
20002,42.255993
19704,44.069447
6334,44.05006
19653,49.810616
6769,60.29073
7277,41.978207
6684,43.246624
7429,46.25323
7038,44.835865
6615,52.894054
6951,38.886806
19060,43.23985
19349,47.149914
19763,50.320995
19684,36.018894
7345,46.04044
20115,49.873936
18950,42.54046
19032,40.951313
6440,46.86729
19966,54.722134
6829,56.764908
7411,36.43503
19527,41.854515
6365,55.525295
7522,56.437725
19536,43.067303
19193,53.379963
19107,40.509975
20014,34.864452
19589,42.940998
19746,49.095333
19450,51.922756
6378,60.07307
6750,60.212437
19255,45.412144
7350,35.95444
19517,42.95721
7164,46.695854
19824,36.971455
19169,38.779655
7092,45.10201
7447,37.792564
20152,46.38373
20044,51.11688
7468,34.07459
20129,41.644947
7175,40.595875
19221,44.47365
7026,44.497242
19385,41.83875
7395,41.72413
6753,46.663403
19618,50.918797
6425,45.781918
19283,43.95885
7488,41.464058
7032,35.04201
20038,48.35378
19532,37.73914
19232,48.074528
6583,45.365944
19112,41.45634
19579,45.333817
7281,53.388115
7386,58.171642
19242,41.32451
7517,47.383724
19078,52.012074
6782,56.81843
18940,43.337826
19698,40.343437
18945,42.308945
6606,40.88258
7003,43.72504
6499,39.908363
7268,44.361664
6374,43.237354
19756,53.18104
7104,44.481037
19065,36.288086
7239,55.790485
7020,61.395466
6876,46.17882
19008,43.316303
6805,48.65224
19461,36.36118
19456,39.30705
19594,37.567844
6858,41.223667
7508,43.67554
19988,35.819447
19892,40.098747
19478,42.30126
7392,39.010654
7472,55.548565
7118,42.965664
6412,44.039337
6519,46.163967
19384,38.052486
7375,42.619736
7415,46.268456
19832,36.9704
19114,47.49602
19100,41.519188
6410,42.26616
7344,39.078163
6962,60.106293
19852,44.796387
19901,35.337105
18984,43.26155
19743,44.159664
20010,39.038837
19300,42.05125
7504,46.518066
6550,46.343517
19440,41.208015
7477,44.456135
20086,42.244854
19670,39.572796
6678,56.023212
6904,49.646687
18971,54.518017
19475,40.84178
19568,47.665684
18996,35.90546
7381,36.151592
19955,50.6992
19135,46.90305
19715,36.239674
7434,49.751617
19395,47.508022
6778,43.388958
19018,49.612858
19066,43.03046
19141,36.347904
7159,46.956913
19035,41.671543
20006,40.537914
19233,40.27614
20126,52.527225
6391,49.59408
18981,40.367683
7207,49.547344
19149,35.594948
19750,42.641323
6796,43.211586
19387,45.21748
19094,43.640583
6802,60.673466
6543,43.32855
6683,41.403374
7141,39.553036
6816,43.633263
19795,39.68946
7284,42.219227
6579,42.265583
6599,60.427277
6896,38.72536
7441,38.666363
19198,38.83141
18927,47.88101
7356,44.884743
7162,59.346333
20097,42.276775
19179,37.965763
18990,53.027058
6394,42.933746
6648,59.828518
19540,36.924637
19837,51.5725
7048,38.247288
19700,41.588604
20070,39.81281
7009,43.03295
6432,42.527744
19539,40.877254
19105,37.17032
19295,39.863262
6897,51.642387
6783,39.233463
7113,36.26205
19849,40.67002
6836,42.08852
7137,42.02438
7443,41.78519
7523,56.01161
7326,40.986656
19178,44.833366
7458,59.542473
19981,43.453236
7437,40.846058
19308,36.3741
19768,34.488323
6827,47.194218
6614,41.001053
19848,40.614067
6978,59.856087
19124,40.31029
7349,41.187508
6895,51.456516
6496,41.029217
19958,59.47491
18943,42.590946
7428,35.442863
6702,41.166813
6749,44.004192
20139,37.680653
19470,37.356144
6696,39.4549
19944,51.957474
19507,54.2148
6868,47.36151
6953,28.709166
7012,41.503925
19718,40.92165
6733,54.561573
19290,40.812454
18997,39.296005
19236,54.0706
6656,43.278095
6882,58.431767
19428,41.154404
6350,42.338463
7453,42.58949
20100,40.069847
18937,42.2121
6784,45.87243
20050,44.541733
19091,37.0622
7097,44.537144
19931,50.604847
19773,40.368908
19736,50.863968
19974,49.680744
7295,40.800922
6815,36.005302
19755,44.123775
7337,45.72363
19274,40.237087
6701,43.20686
7053,42.461117
19080,38.85494
19459,38.851295
6660,35.04396
20143,41.085228
6768,39.39728
6419,43.764194
7039,53.16279
19643,42.365604
7139,49.763058
19530,40.89404
6387,45.526127
6925,41.331608
19434,45.813946
18961,38.163906
19168,54.25775
19850,49.194324
19985,35.06893
6642,37.96353
6395,38.215725
6790,40.053783
6363,41.819553
19484,40.18964
19797,51.009495
19038,58.17989
19055,50.71121
19208,51.392567
19533,43.865185
6486,45.164066
6429,41.058388
19291,40.12208
19516,35.60043
19917,39.15268
7181,41.43159
20098,51.571445
19248,46.841232
6814,40.866085
19324,47.63529
19523,52.283092
19244,44.44985
19642,42.88862
7301,45.64374
19559,42.854534
19898,53.720608
19693,51.088665
19056,38.287678
7245,42.07075
19563,34.652058
6643,39.852352
6714,42.469196
20104,44.972256
20009,37.09715
6594,60.339752
19961,46.494274
7319,41.864475
19692,39.568832
20026,36.59029
7019,44.130413
6408,56.229225
6989,49.29453
19615,49.548588
6444,44.49721
19029,61.5506
19717,34.249245
7370,45.442524
7506,43.582294
18919,31.503927
7379,62.457275
19586,45.56644
6480,43.604702
20078,40.566235
20042,46.70162
19472,40.413105
7143,36.53467
19033,37.69514
19607,56.458317
7450,47.098892
18916,52.537003
7467,44.95105
19646,41.46867
6983,42.91144
19990,47.573574
19455,46.413914
7238,48.392086
6914,46.20393
6883,62.67409
7042,57.179005
19219,48.751606
19806,45.53612
19497,53.8494
7068,42.312603
19945,44.561024
7087,62.714176
19027,51.867527
19825,55.044857
7303,51.004
19699,54.918644
19061,45.07481
7016,45.21776
19005,43.64432
6677,41.619915
19162,52.083286
19767,45.032192
19376,46.988277
7497,40.579235
6934,68.19893
19058,44.014034
19669,44.796364
6928,48.220448
19787,41.443676
19103,45.282215
18936,44.2689
7430,42.78938
19726,47.18939
18933,58.462597
19156,52.685944
7480,39.716743
19560,55.53879
19441,60.73474
19538,47.145077
19872,53.784004
7439,40.99695
19544,44.14815
6485,45.31305
6333,41.941734
19703,39.99855
6326,55.095104
19627,43.972744
19220,39.999
20140,53.492107
20087,42.18944
7289,61.19659
18932,47.690807
6381,48.37917
6613,59.69752
19391,40.565155
7367,48.73617
7123,42.578083
7034,41.204384
7302,46.54809
19126,48.236263
18994,43.155193
19906,41.431515
7405,57.9044
6674,43.153004
20127,40.10068
6964,40.41669
7168,53.954815
6609,45.651245
6700,57.448635
7192,44.966537
6771,60.04891
6707,54.151413
7341,50.46931
19996,37.794025
6461,47.613087
6884,38.13749
6892,47.75045
19345,48.298183
19199,43.67994
19325,46.14706
6539,47.64913
19077,49.067318
7228,43.387325
6431,46.2391
19432,43.048763
7414,46.44588
19675,38.725628
7224,49.479626
6840,43.092937
7444,40.292446
7182,58.647854
6817,40.11076
19426,43.142334
19281,45.559696
7518,44.278835
19808,41.481667
19826,42.524593
18995,55.95736
19319,44.021114
19813,45.45078
6857,43.574085
19668,52.561356
19520,38.23438
19471,59.906055
19464,44.53496
19794,42.41309
7153,47.930363
7294,46.242832
6954,46.602642
19888,46.051365
6665,41.742203
6900,37.22774
19045,39.337498
6377,45.447475
20109,42.19537
7400,42.78204
7193,44.90494
6872,55.79074
6950,43.7084
6541,44.67876
6415,57.052658
19645,47.84252
19128,42.49342
19405,40.05585
19352,39.925014
7492,55.871166
7505,45.57243
7130,42.054127
6494,37.797493
19358,45.474464
6944,39.301342
19638,36.184223
19831,45.223248
18921,42.468292
19658,42.800945
19617,38.19104
18944,41.585217
6407,48.951298
6439,42.319622
7140,40.43762
19847,41.454357
20130,41.858593
19542,44.874744
19125,45.518208
19510,52.827488
6809,44.342083
19811,42.188755
19293,41.80241
7329,50.773613
20153,42.001568
6398,39.636868
19362,46.18607
19557,43.566677
6565,47.16055
6367,36.77496
19770,43.87723
6973,58.51569
19803,39.59467
7203,52.387577
19780,59.649464
19660,50.52165
6869,39.757587
19215,41.297695
19604,45.45889
7398,42.693905
7353,48.666485
7015,43.37575
18978,42.288387
20144,45.213924
18975,47.49459
7194,42.132664
20085,41.613026
19954,47.725822
6715,55.846325
19851,42.93431
19110,46.56293
7250,37.480564
7013,43.95191
19465,47.05028
19102,44.250927
18969,50.574665
19431,40.174126
19487,45.773537
6466,47.232983
19894,48.131035
7172,59.009308
19583,41.10078
19092,43.612816
6955,45.609776
6940,43.482723
6800,40.381115
19392,42.89806
6960,54.553486
7502,44.666092
19964,41.7627
7413,39.725296
7010,40.167095
19702,40.406715
6824,45.003845
6650,37.309837
7425,43.893414
6547,46.532276
7115,37.879475
19070,39.473972
7315,41.069843
6567,43.434086
6670,46.364475
7259,46.886547
18987,56.411144
7189,50.03642
19034,39.770184
19071,50.268
7445,38.157856
19030,38.356907
18915,42.964214
6922,43.057114
7473,39.855488
6746,32.597958
19201,37.885746
19500,37.980946
6762,39.75293
6693,51.88537
18998,37.732754
6457,46.39512
19401,38.364067
19313,52.209896
6575,44.208153
7213,45.736744
19864,41.79674
6728,43.22011
19381,43.604507
7065,55.853832
19360,41.020023
19623,41.72309
6689,40.558315
6666,45.873814
19622,55.340214
7061,53.728573
6988,42.34222
7093,37.624657
19142,45.953407
6881,38.17966
19423,37.590847
7325,33.35021
19278,39.960487
19545,48.587784
20082,41.58305
6946,49.914425
6560,49.610107
6631,42.754467
19779,39.70165
7357,42.60967
20154,44.216255
19285,55.150944
19292,40.592697
6626,58.82279
6912,37.762775
7338,35.86137
19148,41.77091
7410,41.131832
19949,36.853046
19747,42.18593
6705,46.309093
6331,40.023823
6995,46.581005
7371,46.86484
6554,43.331894
20064,54.826508
6757,44.502895
19665,44.826977
19348,51.749794
7271,39.63603
7475,52.561657
6329,57.313503
19447,43.46157
19522,43.755672
19007,39.66762
19578,37.676884
7077,53.943493
19267,36.808056
19712,42.464554
7064,51.640324
18938,37.580875
19337,33.414402
19269,38.735115
6931,61.189983
19411,49.629658
7219,45.746914
6748,41.589993
19111,54.30379
6999,42.995464
19561,38.733936
7512,44.552334
6483,45.507504
6752,41.92029
6807,55.753372
19664,38.335827
19354,37.488888
7165,40.910267
20000,45.52744
19925,46.070393
6870,41.35635
6716,40.72229
6633,38.646473
18982,38.447712
20158,37.583164
7094,38.9791
6956,42.05283
6924,45.70724
7455,44.41942
7264,44.85704
6663,40.345978
18986,47.79748
6754,43.562267
7484,44.105755
20071,54.972942
19180,41.317963
6821,40.78357
7474,44.23669
6373,43.169037
19683,42.38622
19488,41.61942
19133,46.708164
6948,46.014446
6401,60.139114
6691,54.60909
19593,29.977846
6598,45.50072
19264,36.369442
19910,44.334576
18966,38.36425
6562,61.986633
19721,48.0481
7478,36.04688
19073,42.428383
6510,49.067554
7333,34.586475
6530,38.440002
19139,45.987606
19063,38.178173
19306,41.501926
6965,39.32667
7340,50.218037
6447,42.272087
7320,58.73126
6355,38.590527
19694,36.030796
7272,43.150715
6526,38.79174
19246,60.87151
20134,44.14226
6740,44.13254
19026,41.012074
20125,42.920605
19886,42.677807
7246,39.64479
6582,43.977833
7035,36.78562
19250,40.144447
7435,40.57945
20079,37.166965
6736,36.753536
6848,54.242794
6961,60.641346
19340,46.972523
6389,41.61617
6467,43.470577
6851,57.11573
19174,36.923
19840,48.41908
19287,43.53343
6982,43.608913
19867,43.57266
6972,45.054897
18920,41.28591
19052,49.587738
18959,43.35439
19998,42.07677
7071,60.91251
19388,40.4756
19425,38.660023
7451,42.220936
19164,46.17654
6717,39.9669
19479,35.82027
19828,38.410748
7495,41.759815
6600,41.569427
19921,47.880436
18968,40.14574
7471,44.581646
19883,57.110447
20036,39.96465
19261,41.87646
19282,50.53936
19407,41.38534
6741,38.027477
19486,40.845936
19409,42.682117
6521,50.257362
7459,37.433628
19446,44.76442
20107,44.427563
7362,55.774807
6862,44.79983
7187,41.21017
19890,33.189514
19279,47.419693
6644,54.68439
6820,59.729465
20120,38.975353
6711,38.224163
6980,36.850986
7200,54.03175
19880,49.205776
6344,58.63097
6536,37.897434
19177,36.773464
6358,39.619106
6908,34.628162
7185,51.981716
7313,47.723736
6436,37.731598
6553,43.957943
6629,43.521572
7422,42.35174
6795,46.917233
19810,35.496433
6482,47.51801
18935,37.336414
19298,57.462086
6323,34.102905
19621,57.045677
20017,51.735294
6488,52.333473
19419,42.26421
6874,53.001804
19727,43.08691
7511,41.57037
7493,43.280643
6449,37.87594
19328,55.30068
6899,39.48149
7424,48.22056
19086,44.23155
7075,42.92053
19288,42.59988
6913,44.005665
6906,36.97773
6353,45.183163
6818,53.44601
6638,46.378006
6890,36.6776
20095,53.64995
19377,47.839252
18951,41.174217
6610,48.27363
19024,42.701313
7028,55.599453
7005,42.327015
7217,48.851986
19937,40.83891
7487,43.002148
6662,43.89008
6767,34.91152
19995,43.818882
19817,41.284023
6942,46.409046
6921,38.872036
6587,45.36427
7312,40.591007
6588,45.72622
19752,38.37995
6902,41.294693
19968,43.343098
6739,42.789745
19633,37.943893
19584,36.609074
19751,43.711155
19181,50.697727
6979,44.874645
19546,38.122314
18947,40.49905
19253,36.402023
6975,42.694847
19079,37.80357
7017,43.45669
6958,44.64053
19458,38.45062
19225,35.74208
19025,41.93457
19331,51.05231
19869,52.623978
6478,39.389385
19420,51.589916
6971,40.80904
6477,61.05939
19599,44.773617
19932,42.99454
19489,41.789867
7126,33.783478
7391,41.096333
6834,56.34138
19144,44.24937
19399,36.74161
6360,40.4315
19474,42.33315
19448,53.755775
19681,45.40765
7108,39.91605
19911,34.317066
7082,44.348812
7248,43.328716
19939,49.470623
6325,38.47781
19714,39.97704
7427,40.516216
19189,34.517803
6362,54.62183
19118,40.32746
6601,53.268513
19887,53.053555
7314,43.398144
19619,44.936436
6681,38.919437
7163,36.80833
18985,37.7988
6573,42.91894
6520,54.528507
6976,38.01424
19980,42.504723
19556,38.095207
6403,42.21605
19481,42.18015
19784,52.32376
6459,48.295383
6451,43.61117
19238,35.448765
18999,41.167828
6671,43.073353
7519,43.059326
7469,53.77122
7339,54.133755
7269,38.96236
6996,45.022984
6464,42.915028
6911,42.2726
19965,41.836025
19896,50.737667
18930,34.211163
19935,55.464542
6460,35.445866
7448,62.66206
7465,41.740467
19865,38.09299
19098,45.454617
6414,60.301094
19685,40.64674
19259,42.27669
19205,38.21269
18923,54.16615
7212,44.79082
6676,39.06995
19084,34.3494
19023,35.652466
19047,48.694828
7058,58.331196
6492,58.90214
19838,44.6367
19687,47.08432
7288,43.280792
7000,41.97677
7078,39.89958
19477,36.718086
20015,44.59923
6423,44.049534
6442,41.283554
19722,47.883488
20065,43.514904
6604,42.119682
6877,49.579502
19036,40.202755
19885,41.66614
6607,43.380657
6936,49.69106
7373,45.726814
19312,43.35865
7404,53.48185
20048,38.997272
19550,40.56808
19154,34.648
19468,44.374912
7276,41.809147
7251,43.779533
19307,48.457737
6781,44.907185
7383,41.966923
19436,41.634743
18910,42.465454
6364,39.5888
20106,40.140076
19519,54.371822
19946,41.12575
7095,40.096966
19172,43.85835
19719,40.636555
19801,39.38725
19836,34.826344
6826,41.84448
19462,38.78497
7433,46.250668
20155,43.024227
7491,48.735577
7091,42.29826
19051,55.659077
19410,42.731693
6910,32.20095
7086,43.141857
19203,40.99562
6557,43.082172
20035,35.98531
18939,41.78409
7426,42.08527
6590,49.536076
19666,34.023174
19649,43.73983
7498,55.388813
6330,41.960773
19509,53.775562
19581,42.21789
19856,58.199528
6653,42.914314
19818,56.52502
19314,54.850544
19044,42.90993
19689,44.966995
19457,50.59953
7297,47.08262
6555,39.63251
18925,46.25047
19088,39.278522
7142,43.201794
6859,62.81194
6390,40.546696
19705,35.57082
6947,40.952877
19327,41.522465
19529,40.198776
19171,42.01303
6548,42.673386
7266,39.669468
19934,41.126408
7263,56.264465
7376,54.5418
19014,36.727016
19859,36.628193
6918,45.58244
6508,40.937214
7321,50.768085
7282,49.317898
6324,37.167522
20113,35.95612
6370,32.628876
7031,44.20638
19854,37.84451
6894,50.371426
19373,37.517033
6469,45.303196
19131,40.788895
7150,45.727676
6418,54.203278
6909,40.287937
7198,41.992073
6933,36.39498
7206,52.82121
6655,41.45238
19239,35.88704
19915,43.792095
7120,48.24544
19211,34.499752
19115,42.793777
19397,38.14254
6943,45.618656
19157,38.376232
6359,42.422356
7348,44.91343
6888,41.83645
6838,38.323353
19002,41.060764
19158,59.36293
19790,38.87027
20124,39.88975
19498,37.272602
7043,49.37462
7127,42.232456
20027,38.149555
6356,49.53225
19610,42.597717
19585,39.642704
6608,47.22635
19614,38.430973
6501,41.98007
7369,41.088985
19513,40.743546
7138,47.914288
19473,50.92484
7036,47.77637
19994,48.87798
19772,41.02711
19789,41.426884
19748,42.141605
5002,54.69489
16958,56.256886
16727,55.658504
5065,46.486595
17361,48.08816
17143,48.709034
17608,46.21169
4903,55.13754
3967,66.692276
4840,65.423515
4578,56.849277
16781,50.24452
4615,59.842556
4822,69.02385
16991,45.028156
16996,66.681564
16535,51.59142
17086,53.65906
4420,53.261803
4582,55.390812
4629,49.741974
17142,51.044056
4223,54.21999
17598,57.627792
4983,52.432926
4861,50.41392
16636,53.535458
4918,52.08527
4100,50.91473
4247,52.65756
17311,55.568325
3949,62.846096
5009,53.44093
4464,59.758526
16576,59.84933
17305,56.369793
16496,52.37895
4419,54.79411
16950,50.569653
17202,40.701393
16814,44.360165
3971,58.09935
4373,58.510746
17194,57.917652
4370,54.855892
17607,52.587147
16854,52.085613
4881,56.64953
16955,48.853542
17050,55.7837
17148,53.52188
4722,54.95074
16620,47.203354
16407,51.078197
4438,46.978214
4001,55.359646
16819,46.21607
4077,51.70307
17566,68.56247
5026,58.778362
3934,57.602207
4748,56.802143
4181,52.551098
4715,66.58221
4009,53.505833
4602,70.94359
16694,66.33088
4250,50.55077
4559,59.386158
16827,52.309155
4711,52.66029
4450,52.00189
4900,50.71137
17594,49.19942
17179,55.880733
16534,51.854107
4684,61.618084
17574,47.601177
17407,75.40457
16371,49.875988
4986,54.511913
17493,53.11857
16746,48.93281
5032,49.223347
4613,62.30885
4147,64.761765
4086,72.086975
16792,54.673786
4477,61.00016
17287,50.26113
16555,45.26149
16482,51.287468
16892,51.77396
4801,68.64413
17019,53.477356
17180,50.28624
4328,51.380276
3893,56.724934
4494,53.399055
3961,61.996185
16352,56.70132
16657,55.591003
16702,64.66452
4120,48.275364
4189,66.81392
4208,63.251736
16344,64.54855
4835,56.870934
4960,46.517563
16941,44.945225
16506,54.51688
4313,50.012302
17227,51.89214
4992,53.96687
4271,55.899563
4593,57.19941
17332,47.210896
4136,52.660973
16325,64.55191
16930,41.7753
17571,62.575726
4065,52.976208
16815,44.79542
16689,50.127415
16350,56.298782
16821,51.74948
4636,57.54907
16562,59.5782
4732,55.83978
4516,51.40095
4764,56.045315
4084,55.848614
16546,66.001915
5025,47.71969
4865,48.248543
17384,51.50256
17416,53.836674
16899,54.977177
4682,58.602757
16656,57.23266
17349,49.33366
4325,52.83062
4225,60.526207
16397,52.443073
4945,57.63012
16705,59.06336
17111,50.17205
4047,50.01757
17096,47.5088
5010,60.883343
16604,63.88215
4891,65.69829
17099,54.874973
16471,63.075558
3920,68.60894
16949,64.67754
16379,53.686855
3945,46.540134
17008,56.430584
17307,47.4342
4689,43.49368
4339,51.09869
17432,50.47424
16680,56.11389
17397,46.006985
4531,59.581486
4818,63.80627
16713,53.530376
17585,58.96886
4637,52.50893
16601,51.362686
4803,65.326355
17588,47.653355
4951,67.21504
4432,50.344658
16439,53.71741
4337,51.039677
17058,60.569202
4824,56.809746
17248,51.867203
3986,48.644947
4338,42.43339
16929,48.18449
4815,47.42942
4539,51.627495
16487,49.699196
17291,52.25944
4289,51.56904
4349,57.224342
3902,50.87717
17219,47.46525
17536,56.736248
4955,52.20457
17206,48.88965
17553,46.012398
4536,42.859604
4691,52.6299
17196,52.97212
4848,56.556404
17461,53.911545
4733,59.88221
17406,65.951614
17031,53.205563
4643,65.58243
16369,48.515324
4552,69.497375
4873,53.452282
17562,60.84215
5007,54.46869
4231,63.00256
16874,52.596355
4039,46.40036
4090,63.35093
4522,46.449646
17264,45.99885
4862,65.04405
16568,50.0556
16779,49.111828
4649,56.68073
4318,53.993816
4282,61.804012
4847,53.308437
4376,49.989765
4875,52.65295
17185,61.51349
3901,51.02782
4796,52.880962
16980,48.757366
4968,61.61893
16651,50.110783
16492,48.615192
16803,55.85763
17529,49.45006
4598,60.29736
16488,68.37884
16557,56.25976
4952,61.615593
16452,48.811367
16759,47.388645
4962,64.63265
17090,58.15524
5012,58.473957
16967,54.43182
16989,56.02004
17038,52.325584
16898,49.317066
16540,64.57475
5052,54.406178
16959,44.669777
16415,52.32013
16742,52.115685
4729,49.475197
4759,49.408768
5048,52.422283
4299,50.0866
4654,61.46823
17590,52.28027
16891,55.42452
4913,52.580814
4261,51.30881
3909,50.185917
3907,66.87472
3991,54.504246
16511,46.840855
16979,52.24252
4329,60.970264
17544,45.984634
4359,53.440655
4953,48.199238
4769,47.780796
17604,48.82259
16543,47.612877
16995,46.937717
17153,54.170887
3921,51.108547
4982,66.178154
16812,53.448624
4152,61.25405
3979,56.689857
5042,67.83576
17087,46.888714
3968,58.210957
17505,57.865177
4528,69.236725
4219,64.813484
17466,55.010563
4542,51.744625
16881,51.18198
16638,53.550907
17610,66.4168
4928,58.275055
16902,57.894672
17319,55.270775
4775,58.354343
4909,54.225536
17240,57.675167
4961,56.474766
17114,59.14565
16951,55.312023
17337,53.07461
16435,62.51254
16631,65.254974
16480,55.22801
16400,57.0472
16360,72.559616
17002,60.814583
17278,61.180004
17531,57.666447
17068,68.312035
17481,53.974636
16617,61.492466
17124,55.21023
4919,57.649075
17113,59.762608
16626,59.421436
17540,65.01467
16772,60.036556
17414,54.140453
16721,59.180656
4790,71.61589
5046,65.925934
16573,54.971394
4563,65.27871
4509,60.26861
16468,54.334896
4146,56.044193
3982,59.531075
16859,54.495193
4660,54.355015
5021,55.781525
17576,53.448795
4119,50.693115
4175,56.7197
4003,54.610447
16414,56.123875
4341,51.796238
16905,58.722263
17462,54.60136
4590,55.16515
3960,55.128803
16528,57.694912
4353,55.02001
16711,55.51135
16588,59.29856
16453,48.98437
4594,51.77063
4141,63.868607
4864,54.09788
16429,53.46248
17191,59.33726
16412,54.781136
4300,52.617542
16717,56.835796
16928,59.741535
16906,66.28782
16917,53.89628
17497,66.331635
4990,58.92986
4842,53.44353
4344,60.26954
17465,59.660053
17548,59.428493
16732,50.333603
16408,55.69861
16709,62.7512
4706,69.34294
4054,56.354427
3922,52.884113
16960,53.82516
16925,49.897648
4833,54.034664
17375,59.83316
5003,60.859104
4242,57.370426
3996,57.74906
4452,57.758495
4871,47.0584
4049,59.457767
4566,53.31318
4719,60.544605
17524,51.966747
17509,53.44608
16524,67.66599
17076,58.9039
17032,57.0499
3956,49.59948
16708,68.18606
4342,55.137333
4546,56.95049
4724,68.63252
3981,67.205765
16794,50.069897
17475,63.821224
16502,56.636845
16808,54.662193
17279,59.846992
16605,51.8821
4828,54.290745
4389,69.03229
4977,54.394722
17017,57.280697
17244,55.1731
17513,51.86945
16443,53.1142
16948,50.85684
17156,54.13224
4965,57.978615
5023,57.20071
4051,65.61432
17411,52.564186
4529,54.326416
16681,51.29221
16346,51.927876
17064,54.63265
17360,56.973194
16520,56.958553
4893,55.237217
16910,53.52663
4012,53.94765
16896,57.654003
4167,69.58806
4241,53.776043
17569,51.181553
4836,72.10707
17378,60.67547
17451,55.202267
17041,47.455173
5059,57.531643
17499,51.50895
